222,através,"by way of, through",o sangue desoxigenado chega ao coração através das veias.,– Unoxygenated blood arrives at the heart by way of the veins.,[sound:através.ogg],
223,brasileiro,Brazilian,o futebol brasileiro surpreendeu o mundo na Copa de 1970.,– Brazilian soccer surprised the world in the 1970 World Cup.,[sound:brasileiro.ogg],
224,tentar,"to try, attempt","o motorista tentou puxar conversa, mas desistiu.","– The driver tried to start a conversation, but gave up.",[sound:tentar.ogg],
225,serviço,service,"hoje, 200 pessoas devem ir prestar serviços voluntários no zoológico.","– Today, 200 people are planned to give voluntary service at the zoo.",[sound:serviço.ogg],
226,lei,law,"no entanto, a polícia também é obrigada a obedecer a lei.","– However, the police are also required to obey the law.",[sound:lei.ogg],
227,criança,child,"ainda criança, ele perdeu os pais e foi criado pelo padrinho.","– While yet a child, he lost his parents and was raised by his godfather.",[sound:criança.ogg],
228,próximo,"next, close, near",Raquel prometera a Flora levá-la ao próximo festival de rock.,– Raquel had promised Flora that she would take her to the next rock concert.,[sound:próximo.ogg],
229,nacional,national,a banda tocava o hino nacional.,– The band played the national anthem.,[sound:nacional.ogg],
230,trazer,to bring,o euro vai trazer a Portugal vantagens e desvantagens.,– The Euro will bring advantages and disadvantages to Portugal.,[sound:trazer.ogg],
231,geral,general,a Assembleia Geral do partido tem lugar durante o outono.,– The General Assembly of the party takes place in the fall.,[sound:geral.ogg],
232,frente,front,"o homem ficou parado, na minha frente, sem saber o que dizer.","– The man remained still in front of me, not knowing what to say.",[sound:frente.ogg],
233,aparecer,to appear,os sintomas apareceram três dias após a infecção.,– The symptoms appeared three days after the infection.,[sound:aparecer.ogg],
234,manter,to maintain,os chefes de Estado e de Governo resolveram manter o status quo.,– The leaders at the state and federal levels decided to maintain the status quo.,[sound:manter.ogg],
235,colocar,"to place, put",a guerrilha colocou explosivos nas janelas.,– The guerilla placed explosives on the windows.,[sound:colocar.ogg],
236,conta,"account, bill",o grupo procurava abrir uma conta bancária para esconder seus fundos.,– The group sought to open a bank account to hide their funds.,[sound:conta.ogg],
237,pedir,"to ask for, request",mas ela por nada do mundo lhe pediria qualquer ajuda.,– But she wouldn’t ask for any help for anything in the world.,[sound:pedir.ogg],
238,cinco,five,a mão dele tinha os cinco dedos.,– His hand had all five fingers.,[sound:cinco.ogg],
239,escola,school,Jonas frequentou a escola primária.,– Jonas attended elementary school.,[sound:escola.ogg],
240,verdade,truth,eu queria saber se é verdade o que descobri.,– I wanted to know if what I’d discovered is the truth!,[sound:verdade.ogg],
241,corpo,body,o dualismo postula a singularidade do espírito e do corpo.,– Dualism postulates the singularity of the spirit and the body.,[sound:corpo.ogg],
242,morrer,to die,prefiro morrer lá a viver aqui.,– I would rather die here than to live there.,[sound:morrer.ogg],
243,guerra,war,a região foi palco de duras batalhas na I Guerra Mundial.,– The region was the stage for hard battles during World War I.,[sound:guerra.ogg],
244,música,music,a música instrumental é muitas vezes acompanhada pelo canto.,– Instrumental music is often accompanied by singing.,[sound:música.ogg],
245,região,region,em Portugal isso é muito frequente na  região sul.,"– In Portugal, that happens a lot in the southern region.",[sound:região.ogg],
246,baixo,"low, short",é um número baixo em comparação com o detectado nos EUA.,– It is a low number compared to that recorded in the USA.,[sound:baixo.ogg],
247,professor,"teacher, professor","até contratamos um professor de português, e diariamente temos aulas de redacção.",– We even hired a Portuguese teacher and we have daily writing classes.,[sound:professor.ogg],
248,longo,long,ele não suportaria uma longa solidão.,–He wouldn’t stand a long period of isolation.,[sound:longo.ogg],
249,ação,action,cada anticorpo tem uma acção específica.,–Every antibody has a specific action.,[sound:ação.ogg],
250,entender,to understand,não terá sensibilidade para entender o que estamos falando.,– He won’t have the sensitivity to understand what we are talking about.,[sound:entender.ogg],
251,movimento,movement,a fricção causada por este movimento tectónico ocasiona sismos periodicament.,– The friction caused by this tectonic movement periodically triggers earthquakes.,[sound:movimento.ogg],
252,branco,white,a luz branca pode ser decomposta nas suas cores componentes.,– White light can be separated into its component colors.,[sound:branco.ogg],
253,processo,process,o processo de desmantelamento da central nuclear pode levar 40 anos.,– The process of dismantling a nuclear plant can take 40 years.,[sound:processo.ogg],
254,ganhar,"to win, earn, gain",os campeões ganhavam prémios.,– The champions won awards.,[sound:ganhar.ogg],
255,arte,art,O desenvolvimento da arte gótica acompanhou a construção das grandes catedrais.,– The development of Gothic art took place as large cathedrals were being built.,[sound:arte.ogg],
256,papel,"paper, role",este texto vai ser escrito em 15 meias folhas de papel.,– This copy will be written on 15 half sheets of paper.,[sound:papel.ogg],
257,sim,yes,descansou o suficiente?,"– Acho que sim – Did you get enough rest? – Yes, I think so.",[sound:sim.ogg],
258,esperar,"to wait, hope, expect",elas esperaram durante uma hora.,– They waited for an hour.,[sound:esperar.ogg],
259,fundo,"bottom, rear, fund","agradeço-te, do fundo do coração.",– I thank you from the bottom of my heart.,[sound:fundo.ogg],
260,senhor,"lord, sir, mister",eles foram senhores feudais que governaram um quarto do Japão.,– They were feudal lords that ruled a quarter of Japan.,[sound:senhor.ogg],
261,número,number,o número de lobos tem aumentado em algumas regiões da Europa.,– The number of wolves has increased in some regions of Europe.,[sound:número.ogg],
262,definir,to define,o Artigo 13º define a outra estrutura administrativa.,– The 13th Article defines the other administrative structure.,[sound:definir.ogg],
263,tarde,"late, afternoon","dois anos mais tarde, ele foi reeleito deputado por Paris.","– Two years later, he was reelected a member of parliament for Paris.",[sound:tarde.ogg],
264,abrir,to open,o rapaz abriu a janela.,– The young man opened the window.,[sound:abrir.ogg],
265,sociedade,society,os tipos de crimes são determinados por cada sociedade.,– Types of crimes are determined by each society.,[sound:sociedade.ogg],
266,povo,people,"3.2 mil anos atrás, Moisés libertava o povo hebreu da escravidão.","– 3.2 thousand years ago, Moses freed the Hebrew people from slavery.",[sound:povo.ogg],
267,forte,"strong, stronghold",houve uma forte pressão internacional para que a Turquia fosse aceite.,– There was strong international pressure for Turkey to be accepted.,[sound:forte.ogg],
268,cabeça,head,o padre baixou a cabeça e fechou os olhos.,"– The Father lowered his head, and shut his eyes.",[sound:cabeça.ogg],
269,altura,"height, time period",a altura das girafas é insuperável em relação a outros animais.,– The height of giraffes is unsurpassed by that of other animals.,[sound:altura.ogg],
270,volta,"return, turn","a população saiu às ruas, exigindo a volta do líder exilado.","– The population went to the streets, demanding the return of the exiled leader.",[sound:volta.ogg],
271,condição,condition,sob condições ideais a incubação dá-se dentro de uma semana.,"– Under ideal conditions, incubation takes 1 week.",[sound:condição.ogg],
272,apesar,"despite, even though","apesar de várias tentativas, ele jamais conseguiu.","– Despite several attempts, he never succeeded.",[sound:apesar.ogg],
273,valor,"value, worth",a tarifa ficará equivalente a 10% do valor das passagens.,– The tariff will be equivalent to 10% of the ticket values.,[sound:valor.ogg],
274,mãe,mother,a relação entre mãe e filho é fundamental para a estimulação infantil.,– The relationship between mother and child is fundamental to the child’s development.,[sound:mãe.ogg],
275,servir,to serve,ele largou a faculdade de biologia para servir o Exército.,– He left his studies in Biology to serve in the Army.,[sound:servir.ogg],
276,pagar,to pay,o Congresso é sempre quem paga a conta.,–Congress is who always pays the bill.,[sound:pagar.ogg],
277,causa,cause,ainda não se sabe a causa da calamidad.,– The cause of the calamity is still unknown.,[sound:causa.ogg],
278,antigo,"ancient, old, former",nas antigas culturas agrárias acreditava-se que o sacrifício humano favorecia especialmente a fertilidade da terra.,"– In ancient cultures, human sacrifice was believed to increase the fertility of the land.",[sound:antigo.ogg],
279,maneira,"way, manner",essa foi a única maneira de fazer um bom trabalho.,– This was the only way to do a good job.,[sound:maneira.ogg],
280,humano,human,a temperatura normal do corpo humano é de cerca de 36ºC.,– The normal temperature of the human body is about 36ºC.,[sound:humano.ogg],
281,sentido,"sense, meaning, feeling",eu tenho um sexto sentido que nunca falh.,– I have a sixth sense that never fails me.,[sound:sentido.ogg],
282,permitir,"to permit, allow",isso não é possível porque a lei não permit.,– That isn’t possible because the law doesn’t permit it.,[sound:permitir.ogg],
283,deus,god,minha crença em Deus e nos santos era toda espontânea e pessoal.,– My belief in God and in saints was completely voluntary and personal.,[sound:deus.ogg],
284,modo,"manner, way, style",A evolução das espécies não ocorreu de modo uniforme.,– The evolution of the species didn’t occur in a uniform manner.,[sound:modo.ogg],
285,gente,"people, we, us [BP]","lá havia gente de toda a sorte: velhos, moços, burgueses, operários, senhoras.","– There were people there of every sort: old, young, middle class, workers, and ladies.",[sound:gente.ogg],
286,imagem,image,"o ídolo é a imagem, estátua ou símbolo de uma divindade falsa.","– An idol is the image, statue or symbol of a false god.",[sound:imagem.ogg],
287,época,"time period, epoch","na época da inflação alta, o mercado de crédito estava reprimido.","– In a period of high inflation, the credit market was suffering.",[sound:época.ogg],
